,Month,Year,Day,Predicted
3173,10.0,2006.0,25,1.2956135
3174,10.0,2006.0,26,1.2958813
3175,10.0,2006.0,27,1.2961595
3176,10.0,2006.0,30,1.2971141
3177,10.0,2006.0,31,1.2959685
3178,11.0,2006.0,1,1.2966739
3179,11.0,2006.0,2,1.2974741
3180,11.0,2006.0,3,1.2958571
3181,11.0,2006.0,6,1.294059
3182,11.0,2006.0,7,1.2926482
3183,11.0,2006.0,8,1.2917216
3184,11.0,2006.0,9,1.2932377
3185,11.0,2006.0,10,1.2930005
3186,11.0,2006.0,13,1.2939321
3187,11.0,2006.0,14,1.2959416
3188,11.0,2006.0,15,1.2974689
3189,11.0,2006.0,16,1.299197
3190,11.0,2006.0,17,1.3005667
3191,11.0,2006.0,20,1.3015944
3192,11.0,2006.0,21,1.3021172
3193,11.0,2006.0,22,1.3031443
3194,11.0,2006.0,23,1.3040079
3195,11.0,2006.0,24,1.3056016
3196,11.0,2006.0,27,1.3071861
3197,11.0,2006.0,28,1.305906
3198,11.0,2006.0,29,1.3051006
3199,11.0,2006.0,30,1.307234
3200,12.0,2006.0,1,1.3080087
3201,12.0,2006.0,4,1.3099432
3202,12.0,2006.0,5,1.3112603
3203,12.0,2006.0,6,1.3127474
3204,12.0,2006.0,7,1.3136866
3205,12.0,2006.0,8,1.3145899
3206,12.0,2006.0,11,1.3163677
3207,12.0,2006.0,12,1.3158172
3208,12.0,2006.0,13,1.3169185
3209,12.0,2006.0,14,1.3180314
3210,12.0,2006.0,15,1.315879
3211,12.0,2006.0,18,1.3135315
3212,12.0,2006.0,19,1.3118242
3213,12.0,2006.0,20,1.3107426
3214,12.0,2006.0,21,1.3120546
3215,12.0,2006.0,22,1.3113418
3216,12.0,2006.0,26,1.3117837
3217,12.0,2006.0,27,1.3132166
3218,12.0,2006.0,28,1.3145947
3219,12.0,2006.0,29,1.3157111
3220,1.0,2007.0,2,1.3165499
3221,1.0,2007.0,3,1.3172009
3222,1.0,2007.0,4,1.3172191
3223,1.0,2007.0,5,1.3176141
3224,1.0,2007.0,8,1.3178546
3225,1.0,2007.0,9,1.3189683
3226,1.0,2007.0,10,1.3199586
3227,1.0,2007.0,11,1.3179355
3228,1.0,2007.0,12,1.3164064
3229,1.0,2007.0,15,1.3178594
3230,1.0,2007.0,16,1.3177466
3231,1.0,2007.0,17,1.3188487
3232,1.0,2007.0,18,1.319664
3233,1.0,2007.0,19,1.3204312
3234,1.0,2007.0,22,1.3205168
3235,1.0,2007.0,23,1.3209649
3236,1.0,2007.0,24,1.3218665
3237,1.0,2007.0,25,1.3204604
3238,1.0,2007.0,26,1.320938
3239,1.0,2007.0,29,1.3215531
3240,1.0,2007.0,30,1.3191402
3241,1.0,2007.0,31,1.3166238
3242,2.0,2007.0,1,1.3146816
3243,2.0,2007.0,2,1.31347
3244,2.0,2007.0,5,1.3143721
3245,2.0,2007.0,6,1.3136188
3246,2.0,2007.0,7,1.3140438
3247,2.0,2007.0,8,1.3157166
3248,2.0,2007.0,9,1.3170906
3249,2.0,2007.0,12,1.3183763
3250,2.0,2007.0,13,1.3194044
3251,2.0,2007.0,14,1.3201411
3252,2.0,2007.0,15,1.3203516
3253,2.0,2007.0,16,1.3209229
3254,2.0,2007.0,19,1.3214082
3255,2.0,2007.0,20,1.3226075
3256,2.0,2007.0,21,1.3239425
3257,2.0,2007.0,22,1.3221595
3258,2.0,2007.0,23,1.3210104
3259,2.0,2007.0,26,1.3226529
3260,2.0,2007.0,27,1.3227925
3261,2.0,2007.0,28,1.3238772
3262,3.0,2007.0,1,1.3245798
3263,3.0,2007.0,2,1.3255107
3264,3.0,2007.0,5,1.325855
3265,3.0,2007.0,6,1.3262486
3266,3.0,2007.0,7,1.3272576
3267,3.0,2007.0,8,1.3261267
3268,3.0,2007.0,9,1.3266575
3269,3.0,2007.0,12,1.3271574
3270,3.0,2007.0,13,1.3264574
3271,3.0,2007.0,14,1.3254826
3272,3.0,2007.0,15,1.3249182
3273,3.0,2007.0,16,1.3249873
3274,3.0,2007.0,19,1.3270891
3275,3.0,2007.0,20,1.3272353
3276,3.0,2007.0,21,1.3284428
3277,3.0,2007.0,22,1.3308115
3278,3.0,2007.0,23,1.3327092
3279,3.0,2007.0,26,1.3343612
3280,3.0,2007.0,27,1.3357838
3281,3.0,2007.0,28,1.3366468
3282,3.0,2007.0,29,1.3370699
3283,3.0,2007.0,30,1.3376887
3284,4.0,2007.0,2,1.3382629
3285,4.0,2007.0,3,1.3395847
3286,4.0,2007.0,4,1.3411996
3287,4.0,2007.0,5,1.3394023
3288,4.0,2007.0,6,1.3381594
3289,4.0,2007.0,9,1.3397512
3290,4.0,2007.0,10,1.339769
3291,4.0,2007.0,11,1.3408078
3292,4.0,2007.0,12,1.341186
3293,4.0,2007.0,13,1.341851
3294,4.0,2007.0,16,1.3419966
3295,4.0,2007.0,17,1.3422409
3296,4.0,2007.0,18,1.3428621
3297,4.0,2007.0,19,1.3414986
3298,4.0,2007.0,20,1.3418605
3299,4.0,2007.0,23,1.3421627
3300,4.0,2007.0,24,1.3403041
3301,4.0,2007.0,25,1.3381896
3302,4.0,2007.0,26,1.3364143
3303,4.0,2007.0,27,1.3356158
3304,4.0,2007.0,30,1.3367381
3305,5.0,2007.0,1,1.3361139
3306,5.0,2007.0,2,1.336626
3307,5.0,2007.0,3,1.3381897
3308,5.0,2007.0,4,1.3395649
3309,5.0,2007.0,7,1.3409485
3310,5.0,2007.0,8,1.341898
3311,5.0,2007.0,9,1.3425233
3312,5.0,2007.0,10,1.3428309
3313,5.0,2007.0,11,1.3432779
3314,5.0,2007.0,14,1.3438298
3315,5.0,2007.0,15,1.3451476
3316,5.0,2007.0,16,1.3465403
3317,5.0,2007.0,17,1.3445565
3318,5.0,2007.0,18,1.3430426
3319,5.0,2007.0,21,1.3442554
3320,5.0,2007.0,22,1.3444716
3321,5.0,2007.0,23,1.3453665
3322,5.0,2007.0,24,1.3458409
3323,5.0,2007.0,25,1.3464255
3324,5.0,2007.0,28,1.3465227
3325,5.0,2007.0,29,1.3466673
3326,5.0,2007.0,30,1.3472652
3327,5.0,2007.0,31,1.3455683
3328,6.0,2007.0,1,1.3460104
3329,6.0,2007.0,4,1.3465528
3330,6.0,2007.0,5,1.3439333
3331,6.0,2007.0,6,1.3411399
3332,6.0,2007.0,7,1.3388587
3333,6.0,2007.0,8,1.3374546
3334,6.0,2007.0,11,1.338534
3335,6.0,2007.0,12,1.3376434
3336,6.0,2007.0,13,1.3379152
3337,6.0,2007.0,14,1.3394442
3338,6.0,2007.0,15,1.3405994
3339,6.0,2007.0,18,1.3417664
3340,6.0,2007.0,19,1.3426281
3341,6.0,2007.0,20,1.3432381
3342,6.0,2007.0,21,1.3433595
3343,6.0,2007.0,22,1.3440111
3344,6.0,2007.0,25,1.344495
3345,6.0,2007.0,26,1.345815
3346,6.0,2007.0,27,1.3472545
3347,6.0,2007.0,28,1.3456563
3348,6.0,2007.0,29,1.3445673
3349,7.0,2007.0,2,1.3462971
3350,7.0,2007.0,3,1.3467139
3351,7.0,2007.0,4,1.3481969
3352,7.0,2007.0,5,1.348974
3353,7.0,2007.0,6,1.3501422
3354,7.0,2007.0,9,1.350632
3355,7.0,2007.0,10,1.351212
3356,7.0,2007.0,11,1.3524748
3357,7.0,2007.0,12,1.3513193
3358,7.0,2007.0,13,1.3521827
3359,7.0,2007.0,16,1.3531369
3360,7.0,2007.0,17,1.3494047
3361,7.0,2007.0,18,1.3455566
3362,7.0,2007.0,19,1.3422499
3363,7.0,2007.0,20,1.3397856
3364,7.0,2007.0,23,1.3396081
3365,7.0,2007.0,24,1.3378268
3366,7.0,2007.0,25,1.3373274
3367,7.0,2007.0,26,1.3380054
3368,7.0,2007.0,27,1.3382124
3369,7.0,2007.0,30,1.3388648
3370,7.0,2007.0,31,1.3389369
3371,8.0,2007.0,1,1.3389974
3372,8.0,2007.0,2,1.3386091
3373,8.0,2007.0,3,1.338574
3374,8.0,2007.0,6,1.3385375
3375,8.0,2007.0,7,1.3390871
3376,8.0,2007.0,8,1.3399445
3377,8.0,2007.0,9,1.3378696
3378,8.0,2007.0,10,1.3363259
3379,8.0,2007.0,13,1.3376172
3380,8.0,2007.0,14,1.3376472
3381,8.0,2007.0,15,1.3386528
3382,8.0,2007.0,16,1.3392277
3383,8.0,2007.0,17,1.3401059
3384,8.0,2007.0,20,1.3404039
3385,8.0,2007.0,21,1.3405237
3386,8.0,2007.0,22,1.3415093
3387,8.0,2007.0,23,1.340052
3388,8.0,2007.0,24,1.3405277
3389,8.0,2007.0,27,1.3411702
3390,8.0,2007.0,28,1.3365183
3391,8.0,2007.0,29,1.3318841
3392,8.0,2007.0,30,1.3281429
3393,8.0,2007.0,31,1.3251575
3394,9.0,2007.0,3,1.3246365
3395,9.0,2007.0,4,1.3224999
3396,9.0,2007.0,5,1.3216041
3397,9.0,2007.0,6,1.3220395
3398,9.0,2007.0,7,1.3219627
3399,9.0,2007.0,10,1.3222952
3400,9.0,2007.0,11,1.3222883
3401,9.0,2007.0,12,1.322331
3402,9.0,2007.0,13,1.3219243
3403,9.0,2007.0,14,1.3219773
3404,9.0,2007.0,17,1.3218334
3405,9.0,2007.0,18,1.322609
3406,9.0,2007.0,19,1.3235725
3407,9.0,2007.0,20,1.3217822
3408,9.0,2007.0,21,1.3205158
3409,9.0,2007.0,24,1.3218263
3410,9.0,2007.0,25,1.3218554
3411,9.0,2007.0,26,1.3229433
3412,9.0,2007.0,27,1.3233869
3413,9.0,2007.0,28,1.3243208
3414,10.0,2007.0,1,1.3247552
3415,10.0,2007.0,2,1.3249979
3416,10.0,2007.0,3,1.3260627
3417,10.0,2007.0,4,1.3248382
3418,10.0,2007.0,5,1.3254961
3419,10.0,2007.0,8,1.326088
3420,10.0,2007.0,9,1.3267618
3421,10.0,2007.0,10,1.3269079
3422,10.0,2007.0,11,1.3272771
3423,10.0,2007.0,12,1.3281865
3424,10.0,2007.0,15,1.33112
3425,10.0,2007.0,16,1.3321328
3426,10.0,2007.0,17,1.3340801
3427,10.0,2007.0,18,1.3372804
3428,10.0,2007.0,19,1.3398294
3429,10.0,2007.0,22,1.3424594
3430,10.0,2007.0,23,1.3443155
3431,10.0,2007.0,24,1.3456814
3432,10.0,2007.0,25,1.3467267
3433,10.0,2007.0,26,1.3480672
3434,10.0,2007.0,29,1.3494607
3435,10.0,2007.0,30,1.351176
3436,10.0,2007.0,31,1.3530055
3437,11.0,2007.0,1,1.3516829
3438,11.0,2007.0,5,1.3504872
3439,11.0,2007.0,6,1.3524076
3440,11.0,2007.0,7,1.3530667
3441,11.0,2007.0,8,1.3545061
3442,11.0,2007.0,9,1.3551931
3443,11.0,2007.0,12,1.3562237
3444,11.0,2007.0,13,1.3567045
3445,11.0,2007.0,14,1.3571907
3446,11.0,2007.0,15,1.3582956
3447,11.0,2007.0,16,1.3573214
3448,11.0,2007.0,19,1.358153
3449,11.0,2007.0,20,1.3590984
3450,11.0,2007.0,21,1.3567743
3451,11.0,2007.0,22,1.3543676
3452,11.0,2007.0,23,1.3524506
3453,11.0,2007.0,26,1.3513888
3454,11.0,2007.0,27,1.352771
3455,11.0,2007.0,28,1.3521867
3456,11.0,2007.0,29,1.3526045
3457,11.0,2007.0,30,1.3544488
3458,12.0,2007.0,3,1.3558981
3459,12.0,2007.0,4,1.3572139
3460,12.0,2007.0,5,1.3580054
3461,12.0,2007.0,6,1.3586586
3462,12.0,2007.0,7,1.358798
3463,12.0,2007.0,10,1.3594089
3464,12.0,2007.0,11,1.3598987
3465,12.0,2007.0,12,1.3612689
3466,12.0,2007.0,13,1.3625438
3467,12.0,2007.0,14,1.3605844
3468,12.0,2007.0,17,1.3590791
3469,12.0,2007.0,18,1.3602779
3470,12.0,2007.0,19,1.3601698
3471,12.0,2007.0,20,1.3610919
3472,12.0,2007.0,21,1.3613323
3473,12.0,2007.0,24,1.3616707
3474,12.0,2007.0,26,1.3616045
3475,12.0,2007.0,27,1.36163
3476,12.0,2007.0,28,1.3623743
3477,12.0,2007.0,31,1.3609459
3478,1.0,2008.0,2,1.3615414
3479,1.0,2008.0,3,1.3621073
3480,1.0,2008.0,4,1.3606102
3481,1.0,2008.0,7,1.358833
3482,1.0,2008.0,8,1.3574293
3483,1.0,2008.0,9,1.3567896
3484,1.0,2008.0,10,1.3585054
3485,1.0,2008.0,11,1.3582374
3486,1.0,2008.0,14,1.3591384
3487,1.0,2008.0,15,1.3612443
3488,1.0,2008.0,16,1.3627017
3489,1.0,2008.0,17,1.3641852
3490,1.0,2008.0,18,1.365144
3491,1.0,2008.0,21,1.365792
3492,1.0,2008.0,22,1.3659133
3493,1.0,2008.0,23,1.3665234
3494,1.0,2008.0,24,1.3668959
3495,1.0,2008.0,25,1.3680828
3496,1.0,2008.0,28,1.3694385
3497,1.0,2008.0,29,1.3674935
3498,1.0,2008.0,30,1.366088
3499,1.0,2008.0,31,1.3673322
3500,2.0,2008.0,1,1.3672237
3501,2.0,2008.0,4,1.3681169
3502,2.0,2008.0,5,1.3684934
3503,2.0,2008.0,6,1.3691021
3504,2.0,2008.0,7,1.3691454
3505,2.0,2008.0,8,1.3690052
3506,2.0,2008.0,11,1.369983
3507,2.0,2008.0,12,1.3685561
3508,2.0,2008.0,13,1.3691151
3509,2.0,2008.0,14,1.3696647
3510,2.0,2008.0,15,1.3726913
3511,2.0,2008.0,18,1.3750747
3512,2.0,2008.0,19,1.3773497
3513,2.0,2008.0,20,1.3802489
3514,2.0,2008.0,21,1.3850834
3515,2.0,2008.0,22,1.3876486
3516,2.0,2008.0,25,1.3908726
3517,2.0,2008.0,26,1.3952464
3518,2.0,2008.0,27,1.3987838
3519,2.0,2008.0,28,1.4021688
3520,2.0,2008.0,29,1.404817
3521,3.0,2008.0,3,1.4071345
3522,3.0,2008.0,4,1.4086645
3523,3.0,2008.0,5,1.4104923
3524,3.0,2008.0,6,1.4121228
3525,3.0,2008.0,7,1.4144295
3526,3.0,2008.0,10,1.4170341
3527,3.0,2008.0,11,1.4160316
3528,3.0,2008.0,12,1.4156303
3529,3.0,2008.0,13,1.4178904
3530,3.0,2008.0,14,1.4186487
3531,3.0,2008.0,17,1.4205095
3532,3.0,2008.0,18,1.4216745
3533,3.0,2008.0,19,1.4228806
3534,3.0,2008.0,20,1.4235346
3535,3.0,2008.0,24,1.4240156
3536,3.0,2008.0,25,1.4255095
3537,3.0,2008.0,26,1.4245739
3538,3.0,2008.0,27,1.4256701
3539,3.0,2008.0,28,1.4266995
3540,3.0,2008.0,31,1.4278355
3541,4.0,2008.0,1,1.4284809
3542,4.0,2008.0,2,1.429328
3543,4.0,2008.0,3,1.4308432
3544,4.0,2008.0,4,1.4346926
3545,4.0,2008.0,7,1.4362333
3546,4.0,2008.0,8,1.4387132
3547,4.0,2008.0,9,1.4425448
3548,4.0,2008.0,10,1.4454786
3549,4.0,2008.0,11,1.4482735
3550,4.0,2008.0,14,1.4505152
3551,4.0,2008.0,15,1.4520929
3552,4.0,2008.0,16,1.4530315
3553,4.0,2008.0,17,1.4545574
3554,4.0,2008.0,18,1.4557095
3555,4.0,2008.0,21,1.4575825
3556,4.0,2008.0,22,1.4600888
3557,4.0,2008.0,23,1.4587219
3558,4.0,2008.0,24,1.4578559
3559,4.0,2008.0,25,1.4599993
3560,4.0,2008.0,28,1.4604278
3561,4.0,2008.0,29,1.4618943
3562,4.0,2008.0,30,1.4627198
3563,5.0,2008.0,1,1.4638032
3564,5.0,2008.0,2,1.464123
3565,5.0,2008.0,5,1.4643509
3566,5.0,2008.0,6,1.4656518
3567,5.0,2008.0,7,1.4645323
3568,5.0,2008.0,8,1.4653074
3569,5.0,2008.0,9,1.466149
3570,5.0,2008.0,12,1.4576056
3571,5.0,2008.0,13,1.4496793
3572,5.0,2008.0,14,1.4426441
3573,5.0,2008.0,15,1.4366522
3574,5.0,2008.0,16,1.433534
3575,5.0,2008.0,19,1.4288286
3576,5.0,2008.0,20,1.4259198
3577,5.0,2008.0,21,1.4245502
3578,5.0,2008.0,22,1.4229826
3579,5.0,2008.0,23,1.4214958
3580,5.0,2008.0,26,1.420164
3581,5.0,2008.0,27,1.4184927
3582,5.0,2008.0,28,1.4165639
3583,5.0,2008.0,29,1.415232
3584,5.0,2008.0,30,1.4144294
3585,6.0,2008.0,2,1.4143517
3586,6.0,2008.0,3,1.414583
3587,6.0,2008.0,4,1.4117436
3588,6.0,2008.0,5,1.409518
3589,6.0,2008.0,6,1.4104055
3590,6.0,2008.0,9,1.4092058
3591,6.0,2008.0,10,1.4095005
3592,6.0,2008.0,11,1.4094529
3593,6.0,2008.0,12,1.4091611
3594,6.0,2008.0,13,1.4081146
3595,6.0,2008.0,16,1.4075
3596,6.0,2008.0,17,1.4075174
3597,6.0,2008.0,18,1.4053023
3598,6.0,2008.0,19,1.405413
3599,6.0,2008.0,20,1.4054005
3600,6.0,2008.0,23,1.4076273
3601,6.0,2008.0,24,1.4093776
3602,6.0,2008.0,25,1.4110131
3603,6.0,2008.0,26,1.4133397
3604,6.0,2008.0,27,1.4179435
3605,6.0,2008.0,30,1.4200624
3606,7.0,2008.0,1,1.4231768
3607,7.0,2008.0,2,1.4275901
3608,7.0,2008.0,3,1.4311904
3609,7.0,2008.0,4,1.4342194
3610,7.0,2008.0,7,1.4368706
3611,7.0,2008.0,8,1.4385566
3612,7.0,2008.0,9,1.4397241
3613,7.0,2008.0,10,1.4415684
3614,7.0,2008.0,11,1.4430224
3615,7.0,2008.0,14,1.4451636
3616,7.0,2008.0,15,1.4478517
3617,7.0,2008.0,16,1.4465485
3618,7.0,2008.0,17,1.4458132
3619,7.0,2008.0,18,1.4479018
3620,7.0,2008.0,21,1.4482132
3621,7.0,2008.0,22,1.4494526
3622,7.0,2008.0,23,1.4503312
3623,7.0,2008.0,24,1.4512687
3624,7.0,2008.0,25,1.4513822
3625,7.0,2008.0,28,1.4516062
3626,7.0,2008.0,29,1.4526584
3627,7.0,2008.0,30,1.4513464
3628,7.0,2008.0,31,1.4520808
3629,8.0,2008.0,1,1.4529433
3630,8.0,2008.0,4,1.4462794
3631,8.0,2008.0,5,1.4398717
3632,8.0,2008.0,6,1.4342401
3633,8.0,2008.0,7,1.4296653
3634,8.0,2008.0,8,1.4278649
3635,8.0,2008.0,11,1.4244103
3636,8.0,2008.0,12,1.4225901
3637,8.0,2008.0,13,1.4220129
3638,8.0,2008.0,14,1.4211509
3639,8.0,2008.0,15,1.4203879
3640,8.0,2008.0,18,1.4194169
3641,8.0,2008.0,19,1.4181888
3642,8.0,2008.0,20,1.4164563
3643,8.0,2008.0,21,1.4154363
3644,8.0,2008.0,22,1.4142612
3645,8.0,2008.0,25,1.4141508
3646,8.0,2008.0,26,1.4145046
3647,8.0,2008.0,27,1.4115778
3648,8.0,2008.0,28,1.4092593
3649,8.0,2008.0,29,1.4098579
3650,9.0,2008.0,1,1.4086989
3651,9.0,2008.0,2,1.4088656
3652,9.0,2008.0,3,1.4088414
3653,9.0,2008.0,4,1.4088103
3654,9.0,2008.0,5,1.4081069
3655,9.0,2008.0,8,1.4072777
3656,9.0,2008.0,9,1.407572
3657,9.0,2008.0,10,1.4055778
3658,9.0,2008.0,11,1.4056072
3659,9.0,2008.0,12,1.405818
3660,9.0,2008.0,15,1.4011376
3661,9.0,2008.0,16,1.39652
3662,9.0,2008.0,17,1.3928097
3663,9.0,2008.0,18,1.3899064
3664,9.0,2008.0,19,1.3894503
3665,9.0,2008.0,22,1.3874514
3666,9.0,2008.0,23,1.3865877
3667,9.0,2008.0,24,1.3873062
3668,9.0,2008.0,25,1.3875
3669,9.0,2008.0,26,1.3879664
3670,9.0,2008.0,29,1.3881369
3671,9.0,2008.0,30,1.3878534
3672,10.0,2008.0,1,1.3872447
3673,10.0,2008.0,2,1.3869853
3674,10.0,2008.0,3,1.3865454
3675,10.0,2008.0,6,1.3870703
3676,10.0,2008.0,7,1.3880303
3677,10.0,2008.0,8,1.385532
3678,10.0,2008.0,9,1.3836297
3679,10.0,2008.0,10,1.3847756
3680,10.0,2008.0,13,1.3845118
3681,10.0,2008.0,14,1.3852222
3682,10.0,2008.0,15,1.3852483
3683,10.0,2008.0,16,1.3857374
3684,10.0,2008.0,17,1.3857725
3685,10.0,2008.0,20,1.3857436
3686,10.0,2008.0,21,1.3864404
3687,10.0,2008.0,22,1.3849871
3688,10.0,2008.0,23,1.3853214
3689,10.0,2008.0,24,1.385592
3690,10.0,2008.0,27,1.378046
3691,10.0,2008.0,28,1.3709239
3692,10.0,2008.0,29,1.3644551
3693,10.0,2008.0,30,1.3588225
3694,11.0,2008.0,3,1.3564736
3695,11.0,2008.0,4,1.3525547
3696,11.0,2008.0,5,1.3499291
3697,11.0,2008.0,6,1.3482033
3698,11.0,2008.0,7,1.346644
3699,11.0,2008.0,10,1.3456717
3700,11.0,2008.0,11,1.3436291
3701,11.0,2008.0,12,1.3423021
3702,11.0,2008.0,13,1.340599
3703,11.0,2008.0,14,1.3392024
3704,11.0,2008.0,17,1.337874
3705,11.0,2008.0,18,1.3371769
3706,11.0,2008.0,19,1.3370526
3707,11.0,2008.0,20,1.3336263
3708,11.0,2008.0,21,1.3306489
3709,11.0,2008.0,24,1.3312433
3710,11.0,2008.0,25,1.3306183
3711,11.0,2008.0,26,1.3311613
3712,11.0,2008.0,27,1.3311574
3713,11.0,2008.0,28,1.3312182
3714,12.0,2008.0,1,1.3307891
3715,12.0,2008.0,2,1.3299254
3716,12.0,2008.0,3,1.3302268
3717,12.0,2008.0,4,1.3282772
3718,12.0,2008.0,5,1.3281969
3719,12.0,2008.0,8,1.3284843
3720,12.0,2008.0,9,1.3299274
3721,12.0,2008.0,10,1.3309333
3722,12.0,2008.0,11,1.3322551
3723,12.0,2008.0,12,1.3339232
3724,12.0,2008.0,15,1.3375354
3725,12.0,2008.0,16,1.3391865
3726,12.0,2008.0,17,1.3414717
3727,12.0,2008.0,18,1.3448286
3728,12.0,2008.0,19,1.3478255
3729,12.0,2008.0,22,1.3505294
3730,12.0,2008.0,23,1.352866
3731,12.0,2008.0,24,1.3544345
3732,12.0,2008.0,26,1.3553367
3733,12.0,2008.0,29,1.3563085
3734,12.0,2008.0,30,1.357157
3735,12.0,2008.0,31,1.3587205
3736,1.0,2009.0,2,1.3604076
3737,1.0,2009.0,5,1.3582618
3738,1.0,2009.0,6,1.3566282
3739,1.0,2009.0,7,1.3580536
3740,1.0,2009.0,8,1.358008
3741,1.0,2009.0,9,1.3587464
3742,1.0,2009.0,12,1.358889
3743,1.0,2009.0,13,1.3592143
3744,1.0,2009.0,14,1.3592083
3745,1.0,2009.0,15,1.3594092
3746,1.0,2009.0,16,1.3598572
3747,1.0,2009.0,19,1.358343
3748,1.0,2009.0,20,1.3583555
3749,1.0,2009.0,21,1.3585533
3750,1.0,2009.0,22,1.351681
3751,1.0,2009.0,23,1.3451738
3752,1.0,2009.0,26,1.3394661
3753,1.0,2009.0,27,1.3348681
3754,1.0,2009.0,28,1.332658
3755,1.0,2009.0,29,1.3290441
3756,1.0,2009.0,30,1.3267614
3757,2.0,2009.0,2,1.3257496
3758,2.0,2009.0,3,1.3247812
3759,2.0,2009.0,4,1.324015
3760,2.0,2009.0,5,1.3229278
3761,2.0,2009.0,6,1.3217506
3762,2.0,2009.0,9,1.3204501
3763,2.0,2009.0,10,1.3193578
3764,2.0,2009.0,11,1.318722
3765,2.0,2009.0,12,1.3185686
3766,2.0,2009.0,13,1.3189204
3767,2.0,2009.0,16,1.3158493
3768,2.0,2009.0,17,1.3134832
3769,2.0,2009.0,18,1.3141686
3770,2.0,2009.0,19,1.3134731
3771,2.0,2009.0,20,1.3138002
3772,2.0,2009.0,23,1.3137827
3773,2.0,2009.0,24,1.3138388
3774,2.0,2009.0,25,1.3135436
3775,2.0,2009.0,26,1.3132242
3776,2.0,2009.0,27,1.3132199
3777,3.0,2009.0,2,1.3112141
3778,3.0,2009.0,3,1.3109865
3779,3.0,2009.0,4,1.311058
3780,3.0,2009.0,5,1.3095334
3781,3.0,2009.0,6,1.3078537
3782,3.0,2009.0,9,1.306624
3783,3.0,2009.0,10,1.3060957
3784,3.0,2009.0,11,1.3077008
3785,3.0,2009.0,12,1.3075299
3786,3.0,2009.0,13,1.3084304
3787,3.0,2009.0,16,1.3104928
3788,3.0,2009.0,17,1.3121352
3789,3.0,2009.0,18,1.3137627
3790,3.0,2009.0,19,1.315245
3791,3.0,2009.0,20,1.3161337
3792,3.0,2009.0,23,1.3166093
3793,3.0,2009.0,24,1.3173254
3794,3.0,2009.0,25,1.3179876
3795,3.0,2009.0,26,1.3193665
3796,3.0,2009.0,27,1.3209295
3797,3.0,2009.0,30,1.3189672
3798,3.0,2009.0,31,1.317775
3799,4.0,2009.0,1,1.31929
3800,4.0,2009.0,2,1.3195548
3801,4.0,2009.0,3,1.320631
3802,4.0,2009.0,6,1.3211715
3803,4.0,2009.0,7,1.3220543
3804,4.0,2009.0,8,1.3225052
3805,4.0,2009.0,9,1.3229843
3806,4.0,2009.0,10,1.3239772
3807,4.0,2009.0,13,1.322775
3808,4.0,2009.0,14,1.3232507
3809,4.0,2009.0,15,1.3237376
3810,4.0,2009.0,16,1.3249551
3811,4.0,2009.0,17,1.3256627
3812,4.0,2009.0,20,1.3263993
3813,4.0,2009.0,21,1.3276464
3814,4.0,2009.0,22,1.3310816
3815,4.0,2009.0,23,1.3322285
3816,4.0,2009.0,24,1.3345089
3817,4.0,2009.0,27,1.3374723
3818,4.0,2009.0,28,1.3399965
3819,4.0,2009.0,29,1.3427315
3820,4.0,2009.0,30,1.3447996
3821,5.0,2009.0,1,1.3464702
3822,5.0,2009.0,4,1.347561
3823,5.0,2009.0,5,1.3488133
3824,5.0,2009.0,6,1.3502519
3825,5.0,2009.0,7,1.3521059
3826,5.0,2009.0,8,1.3543922
3827,5.0,2009.0,11,1.3534231
3828,5.0,2009.0,12,1.3527186
3829,5.0,2009.0,13,1.3549929
3830,5.0,2009.0,14,1.3558753
3831,5.0,2009.0,15,1.3579441
3832,5.0,2009.0,18,1.3594723
3833,5.0,2009.0,19,1.3611149
3834,5.0,2009.0,20,1.3618706
3835,5.0,2009.0,21,1.3625078
3836,5.0,2009.0,22,1.3638551
3837,5.0,2009.0,25,1.3627586
3838,5.0,2009.0,26,1.3634588
3839,5.0,2009.0,27,1.3646349
3840,5.0,2009.0,28,1.3591502
3841,5.0,2009.0,29,1.3539677
3842,6.0,2009.0,1,1.3495914
3843,6.0,2009.0,2,1.3462042
3844,6.0,2009.0,3,1.3450654
3845,6.0,2009.0,4,1.3424456
3846,6.0,2009.0,5,1.3410374
3847,6.0,2009.0,8,1.3407304
3848,6.0,2009.0,9,1.3404394
3849,6.0,2009.0,10,1.340477
3850,6.0,2009.0,11,1.3401184
3851,6.0,2009.0,12,1.3396231
3852,6.0,2009.0,15,1.3388319
3853,6.0,2009.0,16,1.3383034
3854,6.0,2009.0,17,1.337989
3855,6.0,2009.0,18,1.3384666
3856,6.0,2009.0,19,1.3390187
3857,6.0,2009.0,22,1.3367301
3858,6.0,2009.0,23,1.3347938
3859,6.0,2009.0,24,1.3356748
3860,6.0,2009.0,25,1.3353847
3861,6.0,2009.0,26,1.3360895
3862,6.0,2009.0,29,1.3362741
3863,6.0,2009.0,30,1.3366101
3864,7.0,2009.0,1,1.3367217
3865,7.0,2009.0,2,1.3367434
3866,7.0,2009.0,3,1.3373405
3867,7.0,2009.0,6,1.3357228
3868,7.0,2009.0,7,1.3359759
3869,7.0,2009.0,8,1.3361192
3870,7.0,2009.0,9,1.3321819
3871,7.0,2009.0,10,1.3281821
3872,7.0,2009.0,13,1.324868
3873,7.0,2009.0,14,1.3223968
3874,7.0,2009.0,15,1.3224113
3875,7.0,2009.0,16,1.3206222
