,Month,Year,Day,Predicted
3283,3.0,2007.0,30,1.3694986
3284,4.0,2007.0,2,1.3696276
3285,4.0,2007.0,3,1.3696945
3286,4.0,2007.0,4,1.3685975
3287,4.0,2007.0,5,1.3653383
3288,4.0,2007.0,6,1.3649528
3289,4.0,2007.0,9,1.3647755
3290,4.0,2007.0,10,1.3635144
3291,4.0,2007.0,11,1.3625321
3292,4.0,2007.0,12,1.3620086
3293,4.0,2007.0,13,1.3628637
3294,4.0,2007.0,16,1.3642844
3295,4.0,2007.0,17,1.3655977
3296,4.0,2007.0,18,1.3655884
3297,4.0,2007.0,19,1.3664083
3298,4.0,2007.0,20,1.3656951
3299,4.0,2007.0,23,1.3661578
3300,4.0,2007.0,24,1.3660762
3301,4.0,2007.0,25,1.3679323
3302,4.0,2007.0,26,1.3691999
3303,4.0,2007.0,27,1.3709956
3304,4.0,2007.0,30,1.3719351
3305,5.0,2007.0,1,1.3732327
3306,5.0,2007.0,2,1.3742721
3307,5.0,2007.0,3,1.3752472
3308,5.0,2007.0,4,1.3762467
3309,5.0,2007.0,7,1.377328
3310,5.0,2007.0,8,1.378415
3311,5.0,2007.0,9,1.3783107
3312,5.0,2007.0,10,1.3771031
3313,5.0,2007.0,11,1.3765881
3314,5.0,2007.0,14,1.3769279
3315,5.0,2007.0,15,1.3772187
3316,5.0,2007.0,16,1.3761201
3317,5.0,2007.0,17,1.3728453
3318,5.0,2007.0,18,1.3723361
3319,5.0,2007.0,21,1.3719499
3320,5.0,2007.0,22,1.37102
3321,5.0,2007.0,23,1.3700159
3322,5.0,2007.0,24,1.3697077
3323,5.0,2007.0,25,1.3705878
3324,5.0,2007.0,28,1.3720441
3325,5.0,2007.0,29,1.3733336
3326,5.0,2007.0,30,1.3733742
3327,5.0,2007.0,31,1.3739147
3328,6.0,2007.0,1,1.3733406
3329,6.0,2007.0,4,1.3741015
3330,6.0,2007.0,5,1.3741057
3331,6.0,2007.0,6,1.3761349
3332,6.0,2007.0,7,1.377655
3333,6.0,2007.0,8,1.379563
3334,6.0,2007.0,11,1.3810911
3335,6.0,2007.0,12,1.3826826
3336,6.0,2007.0,13,1.3840048
3337,6.0,2007.0,14,1.3854083
3338,6.0,2007.0,15,1.3865894
3339,6.0,2007.0,18,1.3878385
3340,6.0,2007.0,19,1.3891878
3341,6.0,2007.0,20,1.3893065
3342,6.0,2007.0,21,1.3881038
3343,6.0,2007.0,22,1.3879865
3344,6.0,2007.0,25,1.3884553
3345,6.0,2007.0,26,1.3888934
3346,6.0,2007.0,27,1.3879641
3347,6.0,2007.0,28,1.3851732
3348,6.0,2007.0,29,1.3852098
3349,7.0,2007.0,2,1.3854401
3350,7.0,2007.0,3,1.3848631
3351,7.0,2007.0,4,1.3844988
3352,7.0,2007.0,5,1.3845614
3353,7.0,2007.0,6,1.3861116
3354,7.0,2007.0,9,1.3880997
3355,7.0,2007.0,10,1.3899395
3356,7.0,2007.0,11,1.3906676
3357,7.0,2007.0,12,1.3918067
3358,7.0,2007.0,13,1.391673
3359,7.0,2007.0,16,1.3929152
3360,7.0,2007.0,17,1.3896618
3361,7.0,2007.0,18,1.3885964
3362,7.0,2007.0,19,1.3872837
3363,7.0,2007.0,20,1.3865035
3364,7.0,2007.0,23,1.3853613
3365,7.0,2007.0,24,1.3847587
3366,7.0,2007.0,25,1.3841096
3367,7.0,2007.0,26,1.3836428
3368,7.0,2007.0,27,1.3829536
3369,7.0,2007.0,30,1.3828468
3370,7.0,2007.0,31,1.3826336
3371,8.0,2007.0,1,1.3815683
3372,8.0,2007.0,2,1.3793519
3373,8.0,2007.0,3,1.3780559
3374,8.0,2007.0,6,1.3775271
3375,8.0,2007.0,7,1.3768059
3376,8.0,2007.0,8,1.3750206
3377,8.0,2007.0,9,1.3714534
3378,8.0,2007.0,10,1.3707156
3379,8.0,2007.0,13,1.3702543
3380,8.0,2007.0,14,1.3689864
3381,8.0,2007.0,15,1.3679912
3382,8.0,2007.0,16,1.3676672
3383,8.0,2007.0,17,1.3687274
3384,8.0,2007.0,20,1.3702807
3385,8.0,2007.0,21,1.3714507
3386,8.0,2007.0,22,1.3717939
3387,8.0,2007.0,23,1.372463
3388,8.0,2007.0,24,1.3719083
3389,8.0,2007.0,27,1.3727148
3390,8.0,2007.0,28,1.3682507
3391,8.0,2007.0,29,1.3659716
3392,8.0,2007.0,30,1.3638861
3393,8.0,2007.0,31,1.3622938
3394,9.0,2007.0,3,1.3605963
3395,9.0,2007.0,4,1.3594283
3396,9.0,2007.0,5,1.3581321
3397,9.0,2007.0,6,1.3572785
3398,9.0,2007.0,7,1.3561764
3399,9.0,2007.0,10,1.355616
3400,9.0,2007.0,11,1.3551831
3401,9.0,2007.0,12,1.3540536
3402,9.0,2007.0,13,1.3518937
3403,9.0,2007.0,14,1.350686
3404,9.0,2007.0,17,1.3499948
3405,9.0,2007.0,18,1.3494941
3406,9.0,2007.0,19,1.3479246
3407,9.0,2007.0,20,1.3446764
3408,9.0,2007.0,21,1.3441802
3409,9.0,2007.0,24,1.3437283
3410,9.0,2007.0,25,1.3423618
3411,9.0,2007.0,26,1.341531
3412,9.0,2007.0,27,1.3410647
3413,9.0,2007.0,28,1.3421264
3414,10.0,2007.0,1,1.3436898
3415,10.0,2007.0,2,1.3448826
3416,10.0,2007.0,3,1.3453249
3417,10.0,2007.0,4,1.3461603
3418,10.0,2007.0,5,1.3458763
3419,10.0,2007.0,8,1.3465867
3420,10.0,2007.0,9,1.3492974
3421,10.0,2007.0,10,1.3536153
3422,10.0,2007.0,11,1.3572328
3423,10.0,2007.0,12,1.3609657
3424,10.0,2007.0,15,1.3639559
3425,10.0,2007.0,16,1.3670713
3426,10.0,2007.0,17,1.3696746
3427,10.0,2007.0,18,1.37246
3428,10.0,2007.0,19,1.374781
3429,10.0,2007.0,22,1.3772435
3430,10.0,2007.0,23,1.3793604
3431,10.0,2007.0,24,1.3800836
3432,10.0,2007.0,25,1.3797592
3433,10.0,2007.0,26,1.3802354
3434,10.0,2007.0,29,1.3815023
3435,10.0,2007.0,30,1.3822435
3436,10.0,2007.0,31,1.3817036
3437,11.0,2007.0,1,1.3791637
3438,11.0,2007.0,5,1.3790251
3439,11.0,2007.0,6,1.3793777
3440,11.0,2007.0,7,1.3789444
3441,11.0,2007.0,8,1.3785603
3442,11.0,2007.0,9,1.378501
3443,11.0,2007.0,12,1.3798236
3444,11.0,2007.0,13,1.3816882
3445,11.0,2007.0,14,1.3833349
3446,11.0,2007.0,15,1.3838674
3447,11.0,2007.0,16,1.3850849
3448,11.0,2007.0,19,1.3849791
3449,11.0,2007.0,20,1.3861599
3450,11.0,2007.0,21,1.3851413
3451,11.0,2007.0,22,1.3862209
3452,11.0,2007.0,23,1.3869505
3453,11.0,2007.0,26,1.3881531
3454,11.0,2007.0,27,1.3890876
3455,11.0,2007.0,28,1.3901627
3456,11.0,2007.0,29,1.3908215
3457,11.0,2007.0,30,1.3918903
3458,12.0,2007.0,3,1.39278
3459,12.0,2007.0,4,1.3936388
3460,12.0,2007.0,5,1.3944179
3461,12.0,2007.0,6,1.3942007
3462,12.0,2007.0,7,1.3927808
3463,12.0,2007.0,10,1.3923484
3464,12.0,2007.0,11,1.3925436
3465,12.0,2007.0,12,1.3928003
3466,12.0,2007.0,13,1.391586
3467,12.0,2007.0,14,1.3882915
3468,12.0,2007.0,17,1.3877264
3469,12.0,2007.0,18,1.3872577
3470,12.0,2007.0,19,1.3859457
3471,12.0,2007.0,20,1.3849674
3472,12.0,2007.0,21,1.3843849
3473,12.0,2007.0,24,1.3849497
3474,12.0,2007.0,26,1.3861849
3475,12.0,2007.0,27,1.3873069
3476,12.0,2007.0,28,1.3874465
3477,12.0,2007.0,31,1.388175
3478,1.0,2008.0,2,1.3877848
3479,1.0,2008.0,3,1.3885454
3480,1.0,2008.0,4,1.3879037
3481,1.0,2008.0,7,1.3892286
3482,1.0,2008.0,8,1.3901112
3483,1.0,2008.0,9,1.3914214
3484,1.0,2008.0,10,1.3923956
3485,1.0,2008.0,11,1.3935152
3486,1.0,2008.0,14,1.394434
3487,1.0,2008.0,15,1.3955399
3488,1.0,2008.0,16,1.3962473
3489,1.0,2008.0,17,1.3970895
3490,1.0,2008.0,18,1.3978875
3491,1.0,2008.0,21,1.3975208
3492,1.0,2008.0,22,1.3959608
3493,1.0,2008.0,23,1.3954058
3494,1.0,2008.0,24,1.395383
3495,1.0,2008.0,25,1.395343
3496,1.0,2008.0,28,1.394097
3497,1.0,2008.0,29,1.3907449
3498,1.0,2008.0,30,1.3902225
3499,1.0,2008.0,31,1.3897244
3500,2.0,2008.0,1,1.3883766
3501,2.0,2008.0,4,1.387311
3502,2.0,2008.0,5,1.386822
3503,2.0,2008.0,6,1.3876051
3504,2.0,2008.0,7,1.3889322
3505,2.0,2008.0,8,1.389872
3506,2.0,2008.0,11,1.390188
3507,2.0,2008.0,12,1.3908746
3508,2.0,2008.0,13,1.390434
3509,2.0,2008.0,14,1.3911496
3510,2.0,2008.0,15,1.3953875
3511,2.0,2008.0,18,1.4013697
3512,2.0,2008.0,19,1.4063154
3513,2.0,2008.0,20,1.4114676
3514,2.0,2008.0,21,1.4157383
3515,2.0,2008.0,22,1.4198959
3516,2.0,2008.0,25,1.4233902
3517,2.0,2008.0,26,1.4268636
3518,2.0,2008.0,27,1.429748
3519,2.0,2008.0,28,1.4325927
3520,2.0,2008.0,29,1.4352145
3521,3.0,2008.0,3,1.43655
3522,3.0,2008.0,4,1.4363323
3523,3.0,2008.0,5,1.4369717
3524,3.0,2008.0,6,1.4382708
3525,3.0,2008.0,7,1.4393139
3526,3.0,2008.0,10,1.4391266
3527,3.0,2008.0,11,1.4367062
3528,3.0,2008.0,12,1.4372474
3529,3.0,2008.0,13,1.4377286
3530,3.0,2008.0,14,1.4373704
3531,3.0,2008.0,17,1.4371526
3532,3.0,2008.0,18,1.4374654
3533,3.0,2008.0,19,1.4388642
3534,3.0,2008.0,20,1.4409378
3535,3.0,2008.0,24,1.4426241
3536,3.0,2008.0,25,1.4433813
3537,3.0,2008.0,26,1.4446101
3538,3.0,2008.0,27,1.4445902
3539,3.0,2008.0,28,1.4458147
3540,3.0,2008.0,31,1.4503573
3541,4.0,2008.0,1,1.4568701
3542,4.0,2008.0,2,1.4623525
3543,4.0,2008.0,3,1.4678972
3544,4.0,2008.0,4,1.4726696
3545,4.0,2008.0,7,1.4772078
3546,4.0,2008.0,8,1.4812716
3547,4.0,2008.0,9,1.4852476
3548,4.0,2008.0,10,1.4885097
3549,4.0,2008.0,11,1.4916397
3550,4.0,2008.0,14,1.4946966
3551,4.0,2008.0,15,1.495913
3552,4.0,2008.0,16,1.4954756
3553,4.0,2008.0,17,1.4962612
3554,4.0,2008.0,18,1.4975581
3555,4.0,2008.0,21,1.4985056
3556,4.0,2008.0,22,1.4983298
3557,4.0,2008.0,23,1.4957819
3558,4.0,2008.0,24,1.4961963
3559,4.0,2008.0,25,1.496776
3560,4.0,2008.0,28,1.4964616
3561,4.0,2008.0,29,1.4958922
3562,4.0,2008.0,30,1.4960247
3563,5.0,2008.0,1,1.497535
3564,5.0,2008.0,2,1.49964
3565,5.0,2008.0,5,1.5013598
3566,5.0,2008.0,6,1.5019996
3567,5.0,2008.0,7,1.5032792
3568,5.0,2008.0,8,1.50291
3569,5.0,2008.0,9,1.504119
3570,5.0,2008.0,12,1.4966695
3571,5.0,2008.0,13,1.4921978
3572,5.0,2008.0,14,1.4877381
3573,5.0,2008.0,15,1.4839511
3574,5.0,2008.0,16,1.4802805
3575,5.0,2008.0,19,1.4771516
3576,5.0,2008.0,20,1.4744722
3577,5.0,2008.0,21,1.4722385
3578,5.0,2008.0,22,1.470038
3579,5.0,2008.0,23,1.4680339
3580,5.0,2008.0,26,1.4666629
3581,5.0,2008.0,27,1.4640195
3582,5.0,2008.0,28,1.4603524
3583,5.0,2008.0,29,1.4578696
3584,5.0,2008.0,30,1.4567097
3585,6.0,2008.0,2,1.4554207
3586,6.0,2008.0,3,1.4529842
3587,6.0,2008.0,4,1.4487098
3588,6.0,2008.0,5,1.4473907
3589,6.0,2008.0,6,1.4465598
3590,6.0,2008.0,9,1.4441954
3591,6.0,2008.0,10,1.4424641
3592,6.0,2008.0,11,1.441557
3593,6.0,2008.0,12,1.4414932
3594,6.0,2008.0,13,1.4418278
3595,6.0,2008.0,16,1.4423695
3596,6.0,2008.0,17,1.4417274
3597,6.0,2008.0,18,1.4416945
3598,6.0,2008.0,19,1.4407327
3599,6.0,2008.0,20,1.4409297
3600,6.0,2008.0,23,1.4429237
3601,6.0,2008.0,24,1.4471171
3602,6.0,2008.0,25,1.4503376
3603,6.0,2008.0,26,1.4539281
3604,6.0,2008.0,27,1.4569966
3605,6.0,2008.0,30,1.4598897
3606,7.0,2008.0,1,1.4625531
3607,7.0,2008.0,2,1.4653305
3608,7.0,2008.0,3,1.467654
3609,7.0,2008.0,4,1.4695541
3610,7.0,2008.0,7,1.471685
3611,7.0,2008.0,8,1.4719182
3612,7.0,2008.0,9,1.4708319
3613,7.0,2008.0,10,1.4710742
3614,7.0,2008.0,11,1.471849
3615,7.0,2008.0,14,1.4723787
3616,7.0,2008.0,15,1.4718418
3617,7.0,2008.0,16,1.4688306
3618,7.0,2008.0,17,1.4688257
3619,7.0,2008.0,18,1.4688774
3620,7.0,2008.0,21,1.4679205
3621,7.0,2008.0,22,1.4668101
3622,7.0,2008.0,23,1.4666536
3623,7.0,2008.0,24,1.4676784
3624,7.0,2008.0,25,1.4691712
3625,7.0,2008.0,28,1.4705513
3626,7.0,2008.0,29,1.470756
3627,7.0,2008.0,30,1.4715991
3628,7.0,2008.0,31,1.4710851
3629,8.0,2008.0,1,1.4720875
3630,8.0,2008.0,4,1.4668423
3631,8.0,2008.0,5,1.464204
3632,8.0,2008.0,6,1.4613961
3633,8.0,2008.0,7,1.4592179
3634,8.0,2008.0,8,1.4569882
3635,8.0,2008.0,11,1.4552424
3636,8.0,2008.0,12,1.4538033
3637,8.0,2008.0,13,1.4524255
3638,8.0,2008.0,14,1.451
3639,8.0,2008.0,15,1.4497752
3640,8.0,2008.0,18,1.4488466
3641,8.0,2008.0,19,1.4467062
3642,8.0,2008.0,20,1.4432971
3643,8.0,2008.0,21,1.441146
3644,8.0,2008.0,22,1.4396834
3645,8.0,2008.0,25,1.438359
3646,8.0,2008.0,26,1.435978
3647,8.0,2008.0,27,1.4316723
3648,8.0,2008.0,28,1.4303248
3649,8.0,2008.0,29,1.429181
3650,9.0,2008.0,1,1.4269232
3651,9.0,2008.0,2,1.4250488
3652,9.0,2008.0,3,1.4241945
3653,9.0,2008.0,4,1.4243758
3654,9.0,2008.0,5,1.4250977
3655,9.0,2008.0,8,1.4254806
3656,9.0,2008.0,9,1.4250593
3657,9.0,2008.0,10,1.4252398
3658,9.0,2008.0,11,1.4241743
3659,9.0,2008.0,12,1.4245852
3660,9.0,2008.0,15,1.4230452
3661,9.0,2008.0,16,1.4238311
3662,9.0,2008.0,17,1.4244162
3663,9.0,2008.0,18,1.4252555
3664,9.0,2008.0,19,1.4255675
3665,9.0,2008.0,22,1.4263762
3666,9.0,2008.0,23,1.4268758
3667,9.0,2008.0,24,1.4276583
3668,9.0,2008.0,25,1.428099
3669,9.0,2008.0,26,1.4288234
3670,9.0,2008.0,29,1.4296955
3671,9.0,2008.0,30,1.4290595
3672,10.0,2008.0,1,1.4271915
3673,10.0,2008.0,2,1.4262534
3674,10.0,2008.0,3,1.4259318
3675,10.0,2008.0,6,1.4255844
3676,10.0,2008.0,7,1.4240521
3677,10.0,2008.0,8,1.4203988
3678,10.0,2008.0,9,1.419739
3679,10.0,2008.0,10,1.4193839
3680,10.0,2008.0,13,1.4182745
3681,10.0,2008.0,14,1.417097
3682,10.0,2008.0,15,1.4164453
3683,10.0,2008.0,16,1.4173244
3684,10.0,2008.0,17,1.4189888
3685,10.0,2008.0,20,1.4203181
3686,10.0,2008.0,21,1.4204245
3687,10.0,2008.0,22,1.4212921
3688,10.0,2008.0,23,1.4205523
3689,10.0,2008.0,24,1.4211317
3690,10.0,2008.0,27,1.4141614
3691,10.0,2008.0,28,1.4099251
3692,10.0,2008.0,29,1.4055368
3693,10.0,2008.0,30,1.4016826
3694,11.0,2008.0,3,1.3984194
3695,11.0,2008.0,4,1.3957491
3696,11.0,2008.0,5,1.3930237
3697,11.0,2008.0,6,1.3901585
3698,11.0,2008.0,7,1.3877385
3699,11.0,2008.0,10,1.3860241
3700,11.0,2008.0,11,1.3837432
3701,11.0,2008.0,12,1.3813087
3702,11.0,2008.0,13,1.3778031
3703,11.0,2008.0,14,1.375159
3704,11.0,2008.0,17,1.3733747
3705,11.0,2008.0,18,1.3713634
3706,11.0,2008.0,19,1.3685174
3707,11.0,2008.0,20,1.3636017
3708,11.0,2008.0,21,1.3614736
3709,11.0,2008.0,24,1.360274
3710,11.0,2008.0,25,1.3584086
3711,11.0,2008.0,26,1.3569434
3712,11.0,2008.0,27,1.3560361
3713,11.0,2008.0,28,1.3562427
3714,12.0,2008.0,1,1.3571091
3715,12.0,2008.0,2,1.3573195
3716,12.0,2008.0,3,1.3569263
3717,12.0,2008.0,4,1.3570864
3718,12.0,2008.0,5,1.3559402
3719,12.0,2008.0,8,1.3563845
3720,12.0,2008.0,9,1.3590344
3721,12.0,2008.0,10,1.3635631
3722,12.0,2008.0,11,1.3675176
3723,12.0,2008.0,12,1.3714119
3724,12.0,2008.0,15,1.3744562
3725,12.0,2008.0,16,1.3777219
3726,12.0,2008.0,17,1.3802396
3727,12.0,2008.0,18,1.3826993
3728,12.0,2008.0,19,1.3850739
3729,12.0,2008.0,22,1.3872434
3730,12.0,2008.0,23,1.3895385
3731,12.0,2008.0,24,1.3901807
3732,12.0,2008.0,26,1.3893788
3733,12.0,2008.0,29,1.3892215
3734,12.0,2008.0,30,1.3897424
3735,12.0,2008.0,31,1.3900965
3736,1.0,2009.0,2,1.3890553
3737,1.0,2009.0,5,1.3854907
3738,1.0,2009.0,6,1.3847978
3739,1.0,2009.0,7,1.3844749
3740,1.0,2009.0,8,1.3832566
3741,1.0,2009.0,9,1.3819737
3742,1.0,2009.0,12,1.3812498
3743,1.0,2009.0,13,1.3817925
3744,1.0,2009.0,14,1.3831576
3745,1.0,2009.0,15,1.3845036
3746,1.0,2009.0,16,1.3843005
3747,1.0,2009.0,19,1.3849956
3748,1.0,2009.0,20,1.3839035
3749,1.0,2009.0,21,1.3842927
3750,1.0,2009.0,22,1.380153
3751,1.0,2009.0,23,1.3784628
3752,1.0,2009.0,26,1.376594
3753,1.0,2009.0,27,1.3753679
3754,1.0,2009.0,28,1.3736953
3755,1.0,2009.0,29,1.3726462
3756,1.0,2009.0,30,1.371415
3757,2.0,2009.0,2,1.3703456
3758,2.0,2009.0,3,1.3694786
3759,2.0,2009.0,4,1.3688445
3760,2.0,2009.0,5,1.3682747
3761,2.0,2009.0,6,1.3666962
3762,2.0,2009.0,9,1.3642079
3763,2.0,2009.0,10,1.36245
3764,2.0,2009.0,11,1.361848
3765,2.0,2009.0,12,1.3608856
3766,2.0,2009.0,13,1.3589971
3767,2.0,2009.0,16,1.3547814
3768,2.0,2009.0,17,1.3535631
3769,2.0,2009.0,18,1.352778
3770,2.0,2009.0,19,1.3510557
3771,2.0,2009.0,20,1.3496318
3772,2.0,2009.0,23,1.3489057
3773,2.0,2009.0,24,1.3493495
3774,2.0,2009.0,25,1.3505019
3775,2.0,2009.0,26,1.351387
3776,2.0,2009.0,27,1.3509082
3777,3.0,2009.0,2,1.351196
3778,3.0,2009.0,3,1.3500332
3779,3.0,2009.0,4,1.3503802
3780,3.0,2009.0,5,1.3489492
3781,3.0,2009.0,6,1.3496457
3782,3.0,2009.0,9,1.3500637
3783,3.0,2009.0,10,1.3508825
3784,3.0,2009.0,11,1.3512075
3785,3.0,2009.0,12,1.3519678
3786,3.0,2009.0,13,1.3524549
3787,3.0,2009.0,16,1.3531392
3788,3.0,2009.0,17,1.3536974
3789,3.0,2009.0,18,1.3543798
3790,3.0,2009.0,19,1.3554019
3791,3.0,2009.0,20,1.3550656
3792,3.0,2009.0,23,1.3536407
3793,3.0,2009.0,24,1.3530205
3794,3.0,2009.0,25,1.3530971
3795,3.0,2009.0,26,1.353141
3796,3.0,2009.0,27,1.3519955
3797,3.0,2009.0,30,1.3484925
3798,3.0,2009.0,31,1.3480513
3799,4.0,2009.0,1,1.3477557
3800,4.0,2009.0,2,1.3466291
3801,4.0,2009.0,3,1.3456786
3802,4.0,2009.0,6,1.3452688
3803,4.0,2009.0,7,1.346293
3804,4.0,2009.0,8,1.3479192
3805,4.0,2009.0,9,1.349382
3806,4.0,2009.0,10,1.3497449
3807,4.0,2009.0,13,1.3506722
3808,4.0,2009.0,14,1.3500894
3809,4.0,2009.0,15,1.3507056
3810,4.0,2009.0,16,1.3544
3811,4.0,2009.0,17,1.3599049
3812,4.0,2009.0,20,1.3643765
3813,4.0,2009.0,21,1.3688899
3814,4.0,2009.0,22,1.3726808
3815,4.0,2009.0,23,1.3762482
3816,4.0,2009.0,24,1.3795459
3817,4.0,2009.0,27,1.3822879
3818,4.0,2009.0,28,1.3847713
3819,4.0,2009.0,29,1.3875128
3820,4.0,2009.0,30,1.3900388
3821,5.0,2009.0,1,1.391145
3822,5.0,2009.0,4,1.3907994
3823,5.0,2009.0,5,1.3911978
3824,5.0,2009.0,6,1.3925846
3825,5.0,2009.0,7,1.393468
3826,5.0,2009.0,8,1.3932319
3827,5.0,2009.0,11,1.391013
3828,5.0,2009.0,12,1.3914226
3829,5.0,2009.0,13,1.3921154
3830,5.0,2009.0,14,1.3920314
3831,5.0,2009.0,15,1.3921658
3832,5.0,2009.0,18,1.3929428
3833,5.0,2009.0,19,1.3949518
3834,5.0,2009.0,20,1.3972657
3835,5.0,2009.0,21,1.3992021
3836,5.0,2009.0,22,1.3999536
3837,5.0,2009.0,25,1.4011607
3838,5.0,2009.0,26,1.4008299
3839,5.0,2009.0,27,1.4022944
3840,5.0,2009.0,28,1.3970886
3841,5.0,2009.0,29,1.3944302
3842,6.0,2009.0,1,1.3918462
3843,6.0,2009.0,2,1.3899486
3844,6.0,2009.0,3,1.3876889
3845,6.0,2009.0,4,1.386111
3846,6.0,2009.0,5,1.3843902
3847,6.0,2009.0,8,1.3828379
3848,6.0,2009.0,9,1.3815584
3849,6.0,2009.0,10,1.3807508
3850,6.0,2009.0,11,1.3800058
3851,6.0,2009.0,12,1.3783464
3852,6.0,2009.0,15,1.3757437
3853,6.0,2009.0,16,1.3739419
3854,6.0,2009.0,17,1.3730907
3855,6.0,2009.0,18,1.3722973
3856,6.0,2009.0,19,1.3702545
3857,6.0,2009.0,22,1.3664745
3858,6.0,2009.0,23,1.3653085
3859,6.0,2009.0,24,1.3644264
3860,6.0,2009.0,25,1.3627617
3861,6.0,2009.0,26,1.3614872
3862,6.0,2009.0,29,1.360753
3863,6.0,2009.0,30,1.3612535
3864,7.0,2009.0,1,1.362545
3865,7.0,2009.0,2,1.3635626
3866,7.0,2009.0,3,1.3635458
3867,7.0,2009.0,6,1.3640444
3868,7.0,2009.0,7,1.3632962
3869,7.0,2009.0,8,1.3635824
3870,7.0,2009.0,9,1.360926
3871,7.0,2009.0,10,1.3602943
3872,7.0,2009.0,13,1.3595499
3873,7.0,2009.0,14,1.3593159
3874,7.0,2009.0,15,1.3589085
3875,7.0,2009.0,16,1.3587697
3876,7.0,2009.0,17,1.358718
3877,7.0,2009.0,20,1.3586107
3878,7.0,2009.0,21,1.3585727
3879,7.0,2009.0,22,1.3588554
3880,7.0,2009.0,23,1.359029
3881,7.0,2009.0,24,1.3584297
3882,7.0,2009.0,27,1.3566957
3883,7.0,2009.0,28,1.3559551
3884,7.0,2009.0,29,1.3557947
3885,7.0,2009.0,30,1.3556788
3886,7.0,2009.0,31,1.354434
3887,8.0,2009.0,3,1.3516303
3888,8.0,2009.0,4,1.3510917
3889,8.0,2009.0,5,1.3508859
3890,8.0,2009.0,6,1.3498892
3891,8.0,2009.0,7,1.3492415
3892,8.0,2009.0,10,1.3491273
3893,8.0,2009.0,11,1.3503829
3894,8.0,2009.0,12,1.3520262
3895,8.0,2009.0,13,1.353264
3896,8.0,2009.0,14,1.3537124
3897,8.0,2009.0,17,1.3545997
3898,8.0,2009.0,18,1.3542248
3899,8.0,2009.0,19,1.3551613
3900,8.0,2009.0,20,1.3543994
3901,8.0,2009.0,21,1.355805
3902,8.0,2009.0,24,1.3568264
3903,8.0,2009.0,25,1.3581789
3904,8.0,2009.0,26,1.3590158
3905,8.0,2009.0,27,1.3600981
3906,8.0,2009.0,28,1.3607204
3907,8.0,2009.0,31,1.3614866
3908,9.0,2009.0,1,1.3622859
3909,9.0,2009.0,2,1.3633512
3910,9.0,2009.0,3,1.3644238
3911,9.0,2009.0,4,1.3643533
3912,9.0,2009.0,7,1.3633972
3913,9.0,2009.0,8,1.3630755
3914,9.0,2009.0,9,1.3637781
3915,9.0,2009.0,10,1.3641094
3916,9.0,2009.0,11,1.3634155
3917,9.0,2009.0,14,1.3606508
3918,9.0,2009.0,15,1.3605222
3919,9.0,2009.0,16,1.3606544
3920,9.0,2009.0,17,1.3599529
3921,9.0,2009.0,18,1.3595433
3922,9.0,2009.0,21,1.3596222
3923,9.0,2009.0,22,1.360924
3924,9.0,2009.0,23,1.3627733
3925,9.0,2009.0,24,1.3644769
3926,9.0,2009.0,25,1.3648596
3927,9.0,2009.0,28,1.3658284
3928,9.0,2009.0,29,1.3655012
3929,9.0,2009.0,30,1.3663791
3930,10.0,2009.0,1,1.3679368
3931,10.0,2009.0,2,1.3710122
3932,10.0,2009.0,5,1.3736136
3933,10.0,2009.0,6,1.3765163
3934,10.0,2009.0,7,1.3791405
3935,10.0,2009.0,8,1.3817081
3936,10.0,2009.0,9,1.3839337
3937,10.0,2009.0,12,1.3863608
3938,10.0,2009.0,13,1.3883663
3939,10.0,2009.0,14,1.3903961
3940,10.0,2009.0,15,1.3921425
3941,10.0,2009.0,16,1.3927621
3942,10.0,2009.0,19,1.3920236
3943,10.0,2009.0,20,1.3925349
3944,10.0,2009.0,21,1.3933955
3945,10.0,2009.0,22,1.3943242
3946,10.0,2009.0,23,1.3936201
3947,10.0,2009.0,26,1.3907604
3948,10.0,2009.0,27,1.390517
3949,10.0,2009.0,28,1.3904071
3950,10.0,2009.0,29,1.3896143
3951,10.0,2009.0,30,1.3888772
3952,11.0,2009.0,2,1.3885595
3953,11.0,2009.0,3,1.3896457
3954,11.0,2009.0,4,1.3913219
3955,11.0,2009.0,5,1.3925432
3956,11.0,2009.0,6,1.393116
3957,11.0,2009.0,9,1.3940041
3958,11.0,2009.0,10,1.393758
3959,11.0,2009.0,11,1.3950337
3960,11.0,2009.0,12,1.3944279
3961,11.0,2009.0,13,1.3959022
3962,11.0,2009.0,16,1.3967806
3963,11.0,2009.0,17,1.3982818
3964,11.0,2009.0,18,1.3993213
3965,11.0,2009.0,19,1.4006082
3966,11.0,2009.0,20,1.4015005
3967,11.0,2009.0,23,1.4024302
3968,11.0,2009.0,24,1.4032141
3969,11.0,2009.0,25,1.4043583
3970,11.0,2009.0,26,1.4051018
3971,11.0,2009.0,27,1.404837
3972,11.0,2009.0,30,1.4034036
3973,12.0,2009.0,1,1.4028432
3974,12.0,2009.0,2,1.4030048
3975,12.0,2009.0,3,1.4029566
3976,12.0,2009.0,4,1.4017298
3977,12.0,2009.0,7,1.3983151
3978,12.0,2009.0,8,1.397516
3979,12.0,2009.0,9,1.3968409
3980,12.0,2009.0,10,1.3957552
3981,12.0,2009.0,11,1.3947138
3982,12.0,2009.0,14,1.394201
3983,12.0,2009.0,15,1.3948358
3984,12.0,2009.0,16,1.3962743
3985,12.0,2009.0,17,1.3971853
