Date,Open,High,Low,Close
20070718,1.378,1.3832,1.3751,1.3801
20070719,1.3801,1.383,1.3785,1.3802
20070720,1.3802,1.3842,1.3779,1.3825
20070723,1.3834,1.3843,1.3794,1.3805
20070724,1.3805,1.3851,1.3798,1.3821
20070725,1.3821,1.3831,1.3695,1.372
20070726,1.372,1.377,1.3691,1.3744
20070727,1.3744,1.3752,1.3629,1.3637
20070730,1.3617,1.3704,1.3608,1.3695
20070731,1.3695,1.3726,1.3678,1.3682
20070801,1.3682,1.3708,1.3636,1.3666
20070802,1.3666,1.3704,1.365,1.3702
20070803,1.3702,1.3819,1.3682,1.3786
20070806,1.3809,1.3838,1.3779,1.3792
20070807,1.3792,1.3815,1.3734,1.3735
20070808,1.3735,1.3825,1.372,1.3796
20070809,1.3796,1.3816,1.3653,1.3676
20070810,1.3676,1.3704,1.364,1.3695
20070813,1.3685,1.3707,1.3603,1.3612
20070814,1.3612,1.3624,1.353,1.3531
20070815,1.3531,1.3538,1.3438,1.344
20070816,1.344,1.3446,1.3359,1.3424
20070817,1.3424,1.3545,1.3367,1.349
20070820,1.348,1.3507,1.3459,1.3472
20070821,1.3472,1.3519,1.3456,1.3464
20070822,1.3464,1.355,1.3449,1.3541
20070823,1.3541,1.3587,1.3533,1.3563
20070824,1.3563,1.3681,1.3553,1.3666
20070827,1.3675,1.3683,1.3635,1.3645
20070828,1.3645,1.3679,1.3601,1.3601
20070829,1.3601,1.3679,1.3562,1.3676
20070830,1.3676,1.3679,1.3591,1.3624
20070831,1.3624,1.3718,1.3619,1.3621
20070903,1.363,1.3653,1.3605,1.3623
20070904,1.3623,1.3625,1.355,1.3603
20070905,1.3603,1.367,1.3568,1.3645
20070906,1.3645,1.3709,1.3634,1.3689
20070907,1.3689,1.3797,1.3662,1.3767
20070910,1.3768,1.3815,1.3765,1.3801
20070911,1.3801,1.3847,1.3777,1.3837
20070912,1.3837,1.39132,1.3823,1.3902
20070913,1.3902,1.39262,1.3862,1.3884
20070914,1.3884,1.38944,1.3843,1.3876
20070917,1.3865,1.38871,1.38476,1.3866
20070918,1.3866,1.3987,1.38272,1.3982
20070919,1.3982,1.39863,1.3935,1.3956
20070920,1.3956,1.40972,1.39535,1.4063
20070921,1.4063,1.4119,1.40411,1.40891
20070924,1.409,1.4129,1.40661,1.4085
20070925,1.4085,1.41532,1.406,1.4136
20070926,1.4136,1.4161,1.41104,1.41262
20070927,1.41262,1.41884,1.4123,1.4151
20070928,1.4151,1.4277,1.4144,1.4258
20071001,1.4273,1.42809,1.42094,1.423
20071002,1.423,1.42361,1.4138,1.4153
20071003,1.4153,1.41991,1.40821,1.40891
20071004,1.40891,1.4149,1.4066,1.4137
20071005,1.4137,1.4157,1.40325,1.4134
20071008,1.4138,1.4152,1.4035,1.4047
20071009,1.4047,1.41141,1.4014,1.4105
20071010,1.4105,1.41708,1.4092,1.4144
20071011,1.4144,1.42401,1.4134,1.4195
20071012,1.4195,1.42122,1.41531,1.41763
20071015,1.4174,1.4242,1.4161,1.4203
20071016,1.4203,1.42256,1.4143,1.41711
20071017,1.41711,1.42293,1.41561,1.4206
20071018,1.4206,1.43091,1.4195,1.4292
20071019,1.4292,1.43181,1.4244,1.4294
20071022,1.4328,1.43475,1.4125,1.41824
20071023,1.41824,1.42788,1.417,1.42615
20071024,1.42615,1.4267,1.41871,1.4265
20071025,1.4265,1.4344,1.4247,1.4322
20071026,1.4322,1.43923,1.4316,1.4389
20071029,1.4424,1.444,1.4373,1.4431
20071030,1.4431,1.45031,1.4418,1.4486
20071031,1.4486,1.4486,1.4403,1.4423
20071101,1.4423,1.45272,1.4414,1.4514
20071105,1.4514,1.4523,1.4443,1.4468
20071106,1.4468,1.45692,1.4465,1.45544
20071107,1.45544,1.47291,1.45532,1.46355
20071108,1.46355,1.4703,1.46125,1.4674
20071109,1.4674,1.4751,1.46312,1.4668
20071112,1.4669,1.4673,1.45252,1.4531
20071113,1.4531,1.46321,1.45191,1.4601
20071114,1.4601,1.47242,1.4599,1.4649
20071115,1.4649,1.47031,1.4604,1.461
20071116,1.461,1.46713,1.45802,1.4647
20071119,1.4669,1.4686,1.46201,1.4663
20071120,1.4663,1.4852,1.4635,1.4839
20071121,1.4839,1.4869,1.4775,1.4857
20071122,1.4857,1.4872,1.4821,1.4848
20071123,1.4848,1.4966,1.47841,1.48355
20071126,1.4819,1.48853,1.4804,1.487
20071127,1.487,1.49002,1.48081,1.4827
20071128,1.4827,1.4858,1.47106,1.48397
20071129,1.48397,1.48421,1.47222,1.47427
20071130,1.47427,1.4784,1.4628,1.4629
20071203,1.4636,1.47072,1.46191,1.4666
20071204,1.4666,1.47664,1.46343,1.47574
20071205,1.47574,1.4769,1.45911,1.461
20071206,1.461,1.46511,1.45235,1.4636
20071207,1.4636,1.46721,1.4598,1.4653
20071210,1.4653,1.47351,1.4639,1.471
20071211,1.471,1.47498,1.46379,1.4653
20071212,1.4653,1.47438,1.4649,1.47045
20071213,1.47045,1.47361,1.4576,1.46319
20071214,1.46319,1.4655,1.441,1.4422
20071217,1.4389,1.4452,1.43295,1.4399
20071218,1.4399,1.44348,1.4365,1.44131
20071219,1.44131,1.44226,1.43238,1.43811
20071220,1.43811,1.43908,1.43096,1.43276
20071221,1.43276,1.44091,1.43158,1.43568
20071224,1.4371,1.44125,1.4365,1.44069
20071226,1.44069,1.44069,1.43936,1.43959
20071227,1.43959,1.46381,1.43959,1.46242
20071228,1.46242,1.47262,1.45908,1.47147
20071231,1.4713,1.47452,1.45803,1.45918
20080102,1.45918,1.47489,1.45918,1.47138
20080103,1.47138,1.47801,1.46868,1.4749
20080104,1.4749,1.48235,1.46946,1.47518
20080107,1.4744,1.4754,1.46648,1.46932
20080108,1.46932,1.47419,1.468,1.47057
20080109,1.47057,1.47419,1.46381,1.46585
20080110,1.46585,1.48129,1.46409,1.48019
20080111,1.48019,1.4818,1.47609,1.47762
20080114,1.4778,1.49139,1.4778,1.48683
20080115,1.48683,1.49214,1.4799,1.48026
20080116,1.48026,1.48579,1.45934,1.46509
20080117,1.46509,1.47139,1.45884,1.46413
20080118,1.46413,1.46944,1.46029,1.46154
20080121,1.46005,1.46015,1.442,1.4455
20080122,1.4455,1.46439,1.43645,1.46279
20080123,1.46279,1.46839,1.45099,1.46289
20080124,1.46289,1.47777,1.45899,1.4754
20080125,1.4754,1.47767,1.46597,1.46702
20080128,1.46775,1.47966,1.46607,1.47807
20080129,1.47807,1.4796,1.47365,1.47754
20080130,1.47754,1.49063,1.47537,1.48617
20080131,1.48617,1.49127,1.48007,1.48593
20080201,1.48593,1.49414,1.47842,1.47974
20080204,1.48025,1.48477,1.47919,1.48286
20080205,1.48286,1.48337,1.46217,1.46455
20080206,1.46455,1.46703,1.45906,1.46298
20080207,1.46298,1.46505,1.44378,1.44834
20080208,1.44834,1.45457,1.44499,1.45108
20080211,1.45145,1.45758,1.44808,1.45187
20080212,1.45187,1.46136,1.4495,1.45822
20080213,1.45822,1.45973,1.45305,1.45723
20080214,1.45723,1.46474,1.45475,1.46402
20080215,1.46402,1.4708,1.46302,1.46765
20080218,1.4678,1.46895,1.46098,1.4656
20080219,1.4656,1.47559,1.4641,1.4724
20080220,1.4724,1.473,1.46131,1.4713
20080221,1.4713,1.48366,1.47012,1.4812
20080222,1.4812,1.4862,1.47873,1.48295
20080225,1.48295,1.48435,1.47933,1.4828
20080226,1.4828,1.4985,1.47765,1.49725
20080227,1.49725,1.51427,1.49695,1.51187
20080228,1.51187,1.52285,1.50723,1.51915
20080229,1.51915,1.5238,1.51423,1.5179
20080303,1.5179,1.52751,1.51562,1.52023
20080304,1.52023,1.52481,1.5172,1.5215
20080305,1.5215,1.53011,1.51441,1.5263
20080306,1.5263,1.5393,1.526,1.53788
20080307,1.53788,1.54594,1.53131,1.53455
20080310,1.5342,1.54943,1.52813,1.5336
20080311,1.5336,1.55702,1.533,1.5549
20080312,1.5549,1.5644,1.55215,1.56347
20080313,1.56347,1.5687,1.55311,1.5669
20080314,1.5625,1.5685,1.5533,1.5672
20080317,1.5728,1.58311,1.56163,1.56233
20080318,1.56233,1.5785,1.5581,1.5624
20080319,1.5624,1.56494,1.53956,1.5426
20080320,1.5426,1.54711,1.54033,1.54356
20080324,1.54213,1.5657,1.5406,1.56488
20080325,1.56488,1.5857,1.55821,1.58442
20080326,1.58442,1.5846,1.57253,1.5777
20080327,1.5777,1.58376,1.57402,1.58033
20080328,1.5777,1.5837,1.5744,1.5795
20080331,1.5787,1.5787,1.55622,1.5613
20080401,1.5613,1.57007,1.55315,1.56845
20080402,1.56845,1.56963,1.55093,1.5683
20080403,1.5683,1.57721,1.56365,1.5729
20080404,1.5681,1.5773,1.5653,1.573
20080407,1.5729,1.5736,1.56261,1.57092
20080408,1.57092,1.5797,1.56725,1.57105
20080409,1.57105,1.58641,1.56825,1.58302
20080410,1.58302,1.59122,1.5724,1.5741
20080411,1.5741,1.58541,1.5738,1.58262
20080414,1.58262,1.58851,1.56695,1.58305
20080415,1.58305,1.5874,1.575,1.57874
20080416,1.57874,1.59781,1.5757,1.59458
20080417,1.59458,1.5983,1.58453,1.59068
20080418,1.59068,1.59549,1.57104,1.58082
20080421,1.58082,1.59465,1.57906,1.59114
20080422,1.59114,1.60183,1.58336,1.59901
20080423,1.59901,1.60018,1.58596,1.58878
20080424,1.58878,1.58956,1.56369,1.56813
20080425,1.56813,1.57061,1.55541,1.55923
20080428,1.55923,1.56924,1.55919,1.56554
20080429,1.56554,1.56624,1.5539,1.55706
20080430,1.55706,1.5643,1.55155,1.56209
20080501,1.56209,1.56419,1.54295,1.54734
20080502,1.54734,1.54964,1.53591,1.54119
20080505,1.54119,1.55178,1.54119,1.54959
20080506,1.54959,1.55933,1.54509,1.5531
20080507,1.5531,1.55378,1.53653,1.53924
20080508,1.53924,1.54409,1.52833,1.53919
20080509,1.53919,1.54878,1.53908,1.54808
20080512,1.54808,1.55693,1.53656,1.55521
20080513,1.55521,1.5565,1.54299,1.54731
20080514,1.54731,1.54858,1.53949,1.5472
20080515,1.5472,1.55458,1.54186,1.54475
20080516,1.54475,1.56011,1.54353,1.55927
20080519,1.55927,1.56319,1.54848,1.55091
20080520,1.55091,1.56792,1.55026,1.56446
20080521,1.56446,1.57949,1.56283,1.57934
20080522,1.57934,1.58129,1.5692,1.57314
20080523,1.57314,1.57929,1.56956,1.57739
20080526,1.57739,1.57909,1.57402,1.57691
20080527,1.57691,1.58172,1.56814,1.56902
20080528,1.56902,1.57591,1.56075,1.56368
20080529,1.56368,1.56629,1.54846,1.55179
20080530,1.55179,1.5568,1.54609,1.5556
20080602,1.5556,1.55882,1.54856,1.5536
20080603,1.5536,1.56272,1.54091,1.54431
20080604,1.54431,1.54824,1.54179,1.54387
20080605,1.54387,1.55994,1.53636,1.55921
20080606,1.55921,1.57739,1.55712,1.57684
20080609,1.57684,1.58426,1.56176,1.56449
20080610,1.56449,1.56529,1.54396,1.54661
20080611,1.54661,1.55855,1.54484,1.55511
20080612,1.55511,1.55651,1.53779,1.54369
20080613,1.54369,1.5482,1.53021,1.53612
20080616,1.53612,1.55172,1.53435,1.54759
20080617,1.54759,1.55511,1.54596,1.55098
20080618,1.55098,1.55364,1.5462,1.55329
20080619,1.55329,1.5585,1.54648,1.55029
20080620,1.55029,1.56506,1.5491,1.56246
20080623,1.56246,1.56337,1.54669,1.55162
20080624,1.55162,1.56206,1.54907,1.55662
20080625,1.55662,1.5686,1.55353,1.56651
20080626,1.56651,1.57662,1.56277,1.57559
20080627,1.57559,1.57899,1.57182,1.57889
20080630,1.57889,1.58349,1.573,1.57539
20080701,1.57539,1.58258,1.57218,1.57911
20080702,1.57911,1.58871,1.57761,1.58804
20080703,1.58804,1.59081,1.56806,1.57026
20080704,1.57026,1.57265,1.56537,1.56969
20080707,1.56969,1.57518,1.561,1.57275
20080708,1.57275,1.5738,1.56338,1.56693
20080709,1.56693,1.57484,1.56488,1.57416
20080710,1.57416,1.58001,1.569,1.57875
20080711,1.57875,1.5946,1.57641,1.59217
20080714,1.59217,1.59681,1.58401,1.59061
20080715,1.59061,1.60369,1.58646,1.59105
20080716,1.59105,1.59476,1.57991,1.58254
20080717,1.58254,1.58918,1.57819,1.5862
20080718,1.5862,1.58858,1.58062,1.58366
20080721,1.58366,1.59291,1.58264,1.59211
20080722,1.59211,1.59428,1.57561,1.5784
20080723,1.5784,1.57969,1.56694,1.56974
20080724,1.56974,1.57124,1.56272,1.56776
20080725,1.56776,1.57524,1.56615,1.56976
20080728,1.56976,1.57669,1.56829,1.57401
20080729,1.57401,1.57565,1.55522,1.55876
20080730,1.55876,1.56154,1.55213,1.55744
20080731,1.55744,1.56988,1.55682,1.5603
20080801,1.5603,1.56032,1.55117,1.55387
20080804,1.55387,1.56299,1.55387,1.55749
20080805,1.55749,1.55772,1.54413,1.54529
20080806,1.54529,1.55149,1.53967,1.54061
20080807,1.54061,1.55017,1.53093,1.53239
20080808,1.53239,1.53334,1.49966,1.50164
20080811,1.50164,1.50823,1.48791,1.49084
20080812,1.49084,1.49632,1.48141,1.49252
20080813,1.49252,1.4979,1.48416,1.49174
20080814,1.49174,1.49494,1.47766,1.48238
20080815,1.48238,1.48248,1.46581,1.46716
20080818,1.46716,1.47672,1.46708,1.46923
20080819,1.46923,1.47924,1.46292,1.47733
20080820,1.47733,1.48052,1.46715,1.47452
20080821,1.47452,1.49027,1.47307,1.48977
20080822,1.48977,1.4907,1.47572,1.4773
20080825,1.4773,1.48073,1.46957,1.47522
20080826,1.47522,1.47592,1.45702,1.46547
20080827,1.46547,1.47754,1.46322,1.47252
20080828,1.47252,1.48103,1.46709,1.47041
20080829,1.47041,1.47666,1.46397,1.4669
20080901,1.4669,1.47202,1.45816,1.46154
20080902,1.46154,1.46161,1.44655,1.45173
20080903,1.45173,1.453,1.43847,1.44962
20080904,1.44962,1.45434,1.43147,1.43232
20080905,1.43232,1.43467,1.41952,1.42333
20080908,1.42333,1.44278,1.40526,1.41242
20080909,1.41242,1.42253,1.40457,1.41297
20080910,1.41297,1.41775,1.39879,1.39957
20080911,1.39957,1.39982,1.38812,1.39957
20080912,1.39957,1.4222,1.39717,1.42152
20080915,1.42152,1.44796,1.40832,1.424
20080916,1.424,1.42904,1.40697,1.41262
20080917,1.41262,1.43822,1.40739,1.43234
20080918,1.43234,1.454,1.42743,1.4346
20080919,1.4346,1.4492,1.41494,1.4472
20080922,1.4472,1.48656,1.44354,1.4774
20080923,1.4774,1.48241,1.46215,1.46445
20080924,1.46445,1.47455,1.46097,1.46198
20080925,1.46198,1.4767,1.45589,1.46069
20080926,1.46069,1.4677,1.45538,1.46109
20080929,1.46109,1.46109,1.43014,1.44294
20080930,1.44294,1.44317,1.40079,1.40917
20081001,1.40917,1.41729,1.39746,1.40065
20081002,1.40065,1.40308,1.37456,1.38173
20081003,1.38173,1.39072,1.37015,1.38033
20081006,1.38033,1.38033,1.34424,1.35015
20081007,1.35015,1.37424,1.34777,1.35859
20081008,1.35859,1.3754,1.35427,1.3651
20081009,1.3651,1.3784,1.35786,1.3601
20081010,1.3601,1.36518,1.3256,1.34114
20081013,1.34114,1.36825,1.34114,1.358
20081014,1.358,1.3768,1.35735,1.36166
20081015,1.36166,1.36871,1.34827,1.3496
20081016,1.3496,1.35374,1.33451,1.3453
20081017,1.3453,1.35163,1.33856,1.34029
20081020,1.34029,1.35296,1.32869,1.33414
20081021,1.33414,1.33576,1.30501,1.30601
20081022,1.30601,1.30766,1.27359,1.28501
20081023,1.28501,1.29343,1.27268,1.29316
20081024,1.29316,1.3004,1.2494,1.2586
20081027,1.24918,1.27418,1.23284,1.2679
20081028,1.2679,1.29909,1.26249,1.29592
20081029,1.29592,1.32968,1.28046,1.29132
20081030,1.29132,1.29197,1.26654,1.27378
20081103,1.27378,1.2897,1.25946,1.26426
20081104,1.26426,1.3047,1.25254,1.29793
20081105,1.29793,1.31154,1.27922,1.29514
20081106,1.29514,1.29543,1.26786,1.27112
20081107,1.27112,1.28494,1.26514,1.27614
20081110,1.27614,1.2926,1.27171,1.27468
20081111,1.27468,1.27996,1.25061,1.25205
20081112,1.25205,1.2631,1.2466,1.25049
20081113,1.25049,1.28547,1.23876,1.27675
20081114,1.27675,1.28285,1.26113,1.26864
20081117,1.26864,1.2741,1.25095,1.26482
20081118,1.26482,1.26991,1.25655,1.2616
20081119,1.2616,1.28132,1.24826,1.24865
20081120,1.24865,1.25929,1.24324,1.24515
20081121,1.24515,1.26366,1.24223,1.25764
20081124,1.25764,1.29535,1.25622,1.29511
20081125,1.29511,1.30801,1.28026,1.30628
20081126,1.30628,1.30696,1.28186,1.28775
20081127,1.28775,1.29678,1.28588,1.29024
20081128,1.29024,1.29559,1.26446,1.26997
20081201,1.26997,1.27115,1.25814,1.26076
20081202,1.26076,1.27661,1.25609,1.27102
20081203,1.27102,1.27406,1.26005,1.27154
20081204,1.27154,1.28471,1.25484,1.27749
20081205,1.27749,1.27986,1.26267,1.27142
20081208,1.27142,1.29672,1.27142,1.29615
20081209,1.29615,1.30002,1.27979,1.29244
20081210,1.29244,1.30692,1.29026,1.30191
20081211,1.30191,1.34055,1.29994,1.33513
20081212,1.33513,1.34147,1.32496,1.33731
20081215,1.33643,1.37213,1.33642,1.36865
20081216,1.36865,1.41487,1.36286,1.39973
20081217,1.39973,1.44365,1.39901,1.44193
20081218,1.44184,1.47184,1.41784,1.42439
20081219,1.42429,1.43088,1.38244,1.39174
20081222,1.3935,1.41238,1.39004,1.39409
20081223,1.39409,1.40203,1.39149,1.39229
20081224,1.39226,1.40176,1.39121,1.39932
20081226,1.40422,1.41177,1.40295,1.40577
20081229,1.40589,1.43623,1.39186,1.39244
20081230,1.39235,1.42203,1.39127,1.40538
20081231,1.40554,1.41466,1.38503,1.39375
20090102,1.3866,1.39857,1.38389,1.38517
20090105,1.39016,1.39621,1.35456,1.36316
20090106,1.36334,1.36587,1.33114,1.35343
20090107,1.35344,1.37465,1.34302,1.36426
20090108,1.36429,1.37991,1.35331,1.36999
20090109,1.36995,1.3749,1.34135,1.34298
20090112,1.3471,1.34722,1.32884,1.3359
20090113,1.3359,1.33723,1.31396,1.31795
20090114,1.318,1.33354,1.3092,1.31883
20090115,1.3205,1.3236,1.3027,1.3205
20090116,1.3113,1.3343,1.31048,1.32883
20090119,1.33335,1.33845,1.3064,1.3064
20090120,1.30661,1.31026,1.28556,1.29029
20090121,1.29023,1.30849,1.28234,1.30199
20090122,1.3021,1.30818,1.29071,1.29988
20090123,1.29988,1.30338,1.2764,1.29846
20090126,1.2898,1.3234,1.286,1.3192
20090127,1.31868,1.33288,1.31174,1.31584
20090128,1.31584,1.33276,1.31012,1.31635
20090129,1.315,1.3177,1.2915,1.2932
20090130,1.29503,1.29558,1.27764,1.28003
20090202,1.27665,1.28981,1.27053,1.28414
20090203,1.28413,1.3057,1.28004,1.30371
20090204,1.30372,1.30698,1.28116,1.28468
20090205,1.28468,1.29048,1.27603,1.27878
20090206,1.27895,1.29922,1.27464,1.29266
20090209,1.29595,1.30927,1.28726,1.29991
20090210,1.2976,1.3069,1.2809,1.2909
20090211,1.29113,1.2997,1.28326,1.29025
20090212,1.29026,1.29423,1.27205,1.28584
20090213,1.28605,1.29414,1.28201,1.28843
20090216,1.27805,1.28245,1.27259,1.27938
20090217,1.27988,1.28028,1.25616,1.25807
20090218,1.25807,1.26395,1.25122,1.25285
20090219,1.25275,1.27594,1.25255,1.26715
20090220,1.26715,1.28829,1.25566,1.28384
20090223,1.2803,1.29906,1.26894,1.26905
20090224,1.26976,1.28759,1.26614,1.2833
20090225,1.28435,1.2898,1.26893,1.27205
20090226,1.2721,1.28098,1.26814,1.27289
20090227,1.27419,1.27492,1.26031,1.26728
20090302,1.263,1.26349,1.25444,1.25756
20090303,1.2556,1.2675,1.2521,1.2532
20090304,1.2529,1.2662,1.2457,1.264
20090305,1.26587,1.26623,1.24794,1.25379
20090306,1.2538,1.27529,1.2531,1.26394
20090309,1.2649,1.27259,1.25551,1.26095
20090310,1.26095,1.28211,1.25779,1.26795
20090311,1.26796,1.28629,1.26159,1.28334
20090312,1.28348,1.2944,1.2731,1.29102
20090313,1.29094,1.29567,1.28611,1.29148
20090316,1.2884,1.30703,1.28323,1.29644
20090317,1.29674,1.3032,1.29305,1.30144
20090318,1.30134,1.34967,1.29855,1.34689
20090319,1.34684,1.37369,1.34158,1.36628
20090320,1.36625,1.37253,1.35162,1.35632
20090323,1.36198,1.37349,1.34843,1.36307
20090324,1.36307,1.36769,1.34295,1.34659
20090325,1.34659,1.36496,1.34176,1.35804
20090326,1.35804,1.36387,1.34928,1.35244
20090327,1.35234,1.359,1.3256,1.32962
20090330,1.32186,1.32842,1.31115,1.31964
20090331,1.31964,1.33421,1.31728,1.32474
20090401,1.32474,1.32857,1.31655,1.32464
20090402,1.32462,1.35166,1.32213,1.34584
20090403,1.34604,1.34939,1.33643,1.34845
20090406,1.35039,1.35807,1.33565,1.34137
20090407,1.34144,1.34173,1.32255,1.32698
20090408,1.32702,1.33069,1.31465,1.32794
20090409,1.32799,1.33349,1.31255,1.31664
20090410,1.31663,1.31774,1.30874,1.3176
20090413,1.31866,1.33905,1.31251,1.33648
20090414,1.33641,1.33799,1.32253,1.32564
20090415,1.32564,1.32967,1.31455,1.32244
20090416,1.32244,1.32673,1.31258,1.31844
20090417,1.31833,1.31959,1.30163,1.30246
20090420,1.30553,1.30562,1.28872,1.29204
20090421,1.29179,1.29929,1.28963,1.29469
20090422,1.29464,1.3037,1.28845,1.30034
20090423,1.30024,1.31599,1.29788,1.3141
20090424,1.31414,1.33001,1.31118,1.32428
20090427,1.32424,1.32458,1.29983,1.30365
20090428,1.30366,1.31659,1.29633,1.31471
20090429,1.31466,1.33381,1.31193,1.32714
20090430,1.32724,1.3385,1.31906,1.32275
20090501,1.32268,1.33269,1.32163,1.32628
20090504,1.32644,1.34242,1.32113,1.34043
20090505,1.34021,1.34365,1.32815,1.33276
20090506,1.33275,1.33737,1.32451,1.33314
20090507,1.33304,1.34689,1.32505,1.33884
20090508,1.33819,1.36311,1.33413,1.36281
20090511,1.36466,1.36669,1.35565,1.35804
20090512,1.35794,1.37063,1.35623,1.36464
20090513,1.36474,1.3721,1.35655,1.35975
20090514,1.35984,1.36647,1.35243,1.36374
20090515,1.36364,1.36487,1.34609,1.34884
20090518,1.34764,1.35622,1.34223,1.35583
20090519,1.35593,1.36674,1.35293,1.36274
20090520,1.36332,1.38297,1.35825,1.37784
20090521,1.37789,1.39224,1.37266,1.38884
20090522,1.38884,1.40497,1.38872,1.40006
20090525,1.40174,1.40444,1.39571,1.40108
20090526,1.40117,1.40211,1.38585,1.39841
20090527,1.3983,1.39994,1.38307,1.38327
20090528,1.38287,1.39828,1.37919,1.39456
20090529,1.39411,1.41674,1.39243,1.41382
20090601,1.4141,1.42453,1.40981,1.41572
20090602,1.41582,1.433,1.41011,1.42994
20090603,1.42999,1.43375,1.4108,1.41604
20090604,1.41594,1.42409,1.40693,1.41809
20090605,1.41804,1.42665,1.39315,1.39644
20090608,1.39669,1.40014,1.38045,1.38969
20090609,1.38964,1.41007,1.38513,1.40609
20090610,1.40634,1.4143,1.39142,1.39824
20090611,1.39804,1.41771,1.39421,1.41072
20090612,1.41072,1.41276,1.39344,1.40127
20090615,1.39921,1.40002,1.37545,1.38013
20090616,1.38013,1.39325,1.37473,1.38344
20090617,1.38343,1.39844,1.38058,1.39393
20090618,1.39403,1.40003,1.38705,1.38968
20090619,1.38968,1.4011,1.38818,1.39455
20090622,1.39454,1.39537,1.38254,1.38629
20090623,1.38629,1.4108,1.38274,1.40757
20090624,1.40757,1.41373,1.38873,1.39264
20090625,1.39264,1.40126,1.3888,1.39844
20090626,1.39839,1.4117,1.39804,1.40672
20090629,1.40629,1.41021,1.39821,1.40739
20090630,1.40789,1.41514,1.39998,1.40305
20090701,1.40294,1.41999,1.40003,1.41384
20090702,1.41404,1.4153,1.39882,1.40004
20090703,1.40004,1.40266,1.39259,1.39744
20090706,1.39564,1.3997,1.38755,1.39814
20090707,1.39804,1.40492,1.39025,1.39184
20090708,1.3916,1.3937,1.38318,1.38804
20090709,1.38804,1.4071,1.38574,1.40162
20090710,1.40162,1.40292,1.38775,1.39481
20090713,1.3946,1.40003,1.38962,1.39747
20090714,1.39748,1.40134,1.39105,1.39649
20090715,1.39644,1.41342,1.39623,1.41049
20090716,1.41044,1.41649,1.40546,1.41454
20090717,1.41454,1.41491,1.4062,1.40962
20090720,1.40912,1.42479,1.40912,1.42284
20090721,1.42284,1.4276,1.41633,1.42224
20090722,1.42225,1.42562,1.4155,1.42169
20090723,1.42184,1.42901,1.41181,1.41402
20090724,1.41407,1.42525,1.4134,1.4215
20090727,1.42224,1.42968,1.41703,1.42288
20090728,1.41644,1.41943,1.41384,1.41685
20090729,1.41688,1.41821,1.40064,1.40469
20090730,1.40409,1.40944,1.4008,1.40734
20090731,1.40734,1.42784,1.40629,1.42514
20090803,1.42639,1.44439,1.42054,1.44124
20090804,1.44094,1.44305,1.43662,1.44055
20090805,1.44055,1.4446,1.43544,1.44014
20090806,1.44014,1.44302,1.43283,1.43434
20090807,1.43444,1.4413,1.4153,1.41686
20090810,1.4201,1.42176,1.41035,1.41384
20090811,1.41349,1.41841,1.4109,1.41459
20090812,1.41459,1.4246,1.40853,1.41799
20090813,1.41799,1.43259,1.41799,1.42889
20090814,1.42849,1.43058,1.41594,1.4189
20090817,1.41829,1.41937,1.40445,1.40804
20090818,1.40814,1.41538,1.40665,1.41334
20090819,1.41334,1.4266,1.40836,1.42214
20090820,1.42214,1.42745,1.42065,1.42514
20090821,1.42236,1.43752,1.42075,1.434
20090824,1.43309,1.4358,1.42795,1.43014
20090825,1.43004,1.43604,1.4252,1.42954
20090826,1.42934,1.435,1.42055,1.42534
20090827,1.42524,1.44054,1.42184,1.43379
20090828,1.43379,1.43872,1.42805,1.43021
20090831,1.43077,1.43662,1.42555,1.43308
20090901,1.43308,1.43767,1.41762,1.42204
20090902,1.42204,1.42933,1.41885,1.42614
20090903,1.42594,1.43456,1.42353,1.42494
20090904,1.42494,1.4326,1.41904,1.43029
20090907,1.42991,1.43598,1.42969,1.43304
20090908,1.43294,1.4534,1.43275,1.44754
20090909,1.44754,1.45989,1.44655,1.45542
20090910,1.45552,1.4612,1.45015,1.45794
20090911,1.45794,1.46342,1.45523,1.45816
20090914,1.45984,1.46513,1.45145,1.46154
20090915,1.46154,1.46847,1.45601,1.46544
20090916,1.46584,1.4736,1.46406,1.47049
20090917,1.47039,1.47661,1.46875,1.47384
20090918,1.47384,1.4747,1.46465,1.4701
20090921,1.47026,1.47123,1.46105,1.46774
20090922,1.46779,1.4821,1.46703,1.47884
20090923,1.47889,1.48431,1.4727,1.47315
20090924,1.4732,1.48021,1.46274,1.46634
20090925,1.46644,1.47232,1.46134,1.46684
20090928,1.46994,1.47189,1.45635,1.46205
20090929,1.46195,1.4645,1.45262,1.45855
20090930,1.45865,1.46724,1.45742,1.46388
20091001,1.46388,1.4667,1.45166,1.45423
20091002,1.45428,1.46471,1.44799,1.45731
20091005,1.46074,1.46687,1.45797,1.46459
20091006,1.46444,1.47613,1.46444,1.47204
20091007,1.47204,1.47362,1.46495,1.46882
20091008,1.46887,1.48162,1.46765,1.47932
20091009,1.47912,1.47961,1.46725,1.47106
20091012,1.47202,1.48124,1.46755,1.47704
20091013,1.47704,1.48753,1.47609,1.48514
20091014,1.48519,1.49455,1.48375,1.49232
20091015,1.49202,1.49666,1.48421,1.49464
20091016,1.49464,1.49661,1.48478,1.48933
20091019,1.48857,1.4965,1.48275,1.49616
20091020,1.49611,1.4993,1.48815,1.49432
20091021,1.49433,1.50454,1.48875,1.50144
20091022,1.50144,1.50371,1.4943,1.50309
